Web_ProspectID,LastCampaignActivity,PageViewsPerVisit,TotalTimeOnWebsite,TotalWebVisits,AttendedMarketingEvent,OrganicSearch,ViewedAdvertisement
7fdcb969-8cb3-4bf5-83e7-a09d7a88f5fb,DownloadedMaterial,6.947014598,158,13,DidNot,N,Y
b0d06718-fa3a-4300-8efa-6fbe81d7328f,Web Visit,4.951450489,48,12,Attended,Y,N
077f5234-b5b0-4a63-8cc8-ac1947109ce2,Open Email,6.145164399,131,9,DidNot,N,N
17de8299-664c-458d-a790-1c699aaee175,Open Email,6.109685986,92,12,Attended,Y,N
a790d331-c31f-43d1-88a3-cd37c4e2c8b2,Web Visit,7.904349661,140,9,Attended,N,Y
5e391ea9-1e72-492b-99c0-055a71480b39,Open Email,6.732952643,112,12,Attended,N,N
c5709239-adc9-4fc6-8a01-40d47955f1e7,DownloadedMaterial,5.442170647,134,5,DidNot,Y,N
95131eaf-fdd3-4fb2-a48a-24c01ccabb0c,DownloadedMaterial,8.437299911,157,18,DidNot,N,Y
bdf062b2-bf02-4d27-a9f7-7e25867d3b09,Web Visit,5.598815657,137,9,Attended,Y,Y
72425d8d-0dcf-47f0-b475-e743b131f981,DownloadedMaterial,5.547764431,136,10,DidNot,Y,N
5aee59f5-d9d0-42c5-b659-21a2eccfe421,Open Email,4.670519873,173,9,DidNot,Y,N
98705e70-a8cd-4054-b119-dee2ba417e31,Event RSVP,4.580744229,56,9,Attended,N,N
83bb05d5-c377-4303-ad16-a6e820ae9241,DownloadedMaterial,7.228245562,153,11,DidNot,Y,Y
c2b90fb9-2583-42ba-986d-7618e1a59786,Open Email,4.815310475,120,8,DidNot,N,Y
250614f9-b6d2-4899-aeba-6f555648cf24,Event RSVP,9.851647742,137,12,Attended,N,N
76947365-d15a-447d-b845-0d4e5035cee0,DownloadedMaterial,6.552449257,119,11,DidNot,Y,N
d5a47dd0-331f-4e9a-b068-fbb4f6f9fadd,DownloadedMaterial,5.865988516,133,7,DidNot,Y,Y
c4bd48ca-d2ca-4a54-ba61-cd956546eaaa,Event RSVP,5.859556136,83,8,Attended,N,Y
292bc4da-2062-4bb7-97c6-f0b979b8096c,DownloadedMaterial,6.094632432,156,11,DidNot,N,Y
e2d807a7-7886-403d-8e9f-6da772bea1b2,Web Visit,7.392498102,174,10,DidNot,N,N
4ba7825d-d099-4309-bdc4-2dacb5db1637,Open Email,5.171178799,111,9,Attended,Y,Y
a0c6cd17-fa05-407d-944f-8abad91f3d44,Event RSVP,6.755023652,113,11,DidNot,N,N
aab0e422-e883-4da4-bedd-6e648127a206,Web Visit,6.00691893,150,8,DidNot,Y,Y
bdd51e69-e0c3-4946-9aae-9e22f9e9cec0,DownloadedMaterial,5.992182894,92,13,Attended,N,Y
98e2ea33-3637-4c09-9149-a1576bc73b9d,Web Visit,4.587084952,107,11,DidNot,N,Y
2732f089-d136-4a38-9003-c4544affef47,Open Email,7.160889771,174,14,DidNot,N,N
de039cb4-780a-40d6-84f7-f64cd1063211,Web Visit,6.432308214,105,8,Attended,N,N
ac2dd0aa-90b4-42ef-878c-92208b767f42,Event RSVP,9.701785121,134,10,Attended,N,Y
20902bbc-9ec8-44e1-8552-2b750c18072e,Event RSVP,9.250670803,154,13,DidNot,Y,Y
34736ee6-1f24-4980-946a-584a800a0a87,Web Visit,5.350482525,73,9,Attended,N,Y
87e62221-690e-4b90-a7b0-e020c4001f18,Event RSVP,4.676298899,62,7,Attended,N,Y
1d0a5406-afc4-4132-ae9a-8117569b20c6,Event RSVP,7.832173388,140,8,Attended,Y,Y
b2ffefcb-e8ad-4728-bbbb-be54e33f492e,DownloadedMaterial,6.335565033,140,12,DidNot,N,Y
14a348b7-c931-4e5f-938b-4739ab2f91fd,Open Email,5.581747584,118,14,DidNot,N,Y
be41a788-1f51-4388-a538-e2790725e43b,Event RSVP,6.93958148,146,10,Attended,Y,N
96b20d30-d120-4883-8d08-50d0a89d43f3,Open Email,5.338434745,109,12,DidNot,N,N
3479ef40-54fa-454b-ab8b-83b571addc9a,DownloadedMaterial,7.615900629,172,12,DidNot,N,N
41fd48f0-15e0-49d5-a8da-48010073639a,Open Email,7.476235886,179,14,DidNot,N,Y
282a9e79-76e8-44a7-a8f4-ab956a7ad949,Event RSVP,5.760975938,108,9,Attended,Y,N
bf699385-3d0e-4a2f-ac57-e728b85fb4bf,DownloadedMaterial,3.391030508,100,13,Attended,N,Y
730db478-e13e-41be-b29a-f78c51e7c21e,Open Email,6.334120474,105,12,Attended,Y,N
86989099-8917-4ff0-b2c2-af6c5944d4a8,Event RSVP,7.170991074,140,10,Attended,Y,N
943df986-efee-40ba-9576-de4a1945e36e,Open Email,7.963559118,163,8,DidNot,Y,Y
49266f01-07fa-4cbc-9e9d-9c2df9d0b036,Open Email,7.559565664,152,15,Attended,Y,N
943b208e-ce1d-4ebf-b28d-ee178f279faa,Event RSVP,7.031430294,140,13,DidNot,Y,Y
6db79740-d5f6-49a4-b61e-f19ef8b5608f,Open Email,5.824051953,126,7,DidNot,N,N
90a82d05-52fc-4ef0-a30b-49a19b8fa837,DownloadedMaterial,5.324784365,63,8,Attended,N,Y
bf3ad096-655d-4d64-8d84-5b365f8b1f8f,Open Email,3.934667305,42,9,Attended,Y,N
27bbfd8d-1f75-4eee-b33f-a6e9663a18e5,Event RSVP,8.017935207,182,9,Attended,Y,N
cf10089f-4b50-4dbe-958b-873e31da12e0,Web Visit,6.533532343,110,8,Attended,N,N
530b707f-6549-43cf-b393-9624b90500c5,Web Visit,6.265794348,122,11,Attended,Y,N
2f322405-d153-49f8-accc-22689407dabe,Event RSVP,5.39656962,72,8,Attended,N,N
1172cd08-bd2d-4ebf-8345-83a450acf21f,DownloadedMaterial,9.93738881,158,10,DidNot,N,Y
eb30dad9-d2f9-4f25-b243-b24a74ca6669,Event RSVP,5.054828964,67,10,Attended,N,N
4d007e7c-bd2b-4083-b011-2d3642c57bd2,DownloadedMaterial,5.330829481,78,12,Attended,N,N
6e81c551-430c-4213-9cab-cdff1eddd2fd,Web Visit,5.377542244,131,9,DidNot,N,N
4b1e4c02-6ed1-4a45-acbf-53f923b1f87e,DownloadedMaterial,6.408032959,105,15,Attended,N,Y
702d88d2-30de-4385-9f19-d1d1784534a8,Web Visit,5.896453519,129,12,Attended,Y,N
8c07216d-b463-46fe-9442-25d96b03c312,DownloadedMaterial,4.822821446,110,9,DidNot,N,N
fb98315b-0b7d-495b-ae9f-89b6c7ecae30,Web Visit,7.095861304,133,9,DidNot,Y,Y
3187bf8a-c9e1-4b04-8a66-a05d15c68eff,Event RSVP,4.379453823,49,14,Attended,N,N
ed352102-8a34-4971-b4b3-38475b66b3fb,Web Visit,6.44206987,148,13,DidNot,Y,N
ef4dc327-60b6-4ea8-b6dc-20bd7b27852b,Open Email,7.96788667,160,10,DidNot,N,N
7edf25d3-3803-43f3-a0bc-6c0eecd9d33a,Open Email,7.254590992,168,9,DidNot,Y,Y
16d2f345-bda7-4dca-ba51-5aa4c13fbad5,DownloadedMaterial,6.994496078,174,11,DidNot,N,Y
08355048-451f-4228-aed0-f7715bf45633,DownloadedMaterial,7.105235349,138,12,DidNot,N,Y
1e481e64-4e73-41bc-a06a-f51cf451cd8c,Event RSVP,6.097848717,93,13,Attended,Y,Y
50a1e0f5-ec3b-4f84-a4d4-a84d1b9908ac,Open Email,9.123486814,149,13,DidNot,Y,N
ab86f2cc-52ec-463b-8580-ef8b17a0ecf7,Open Email,6.054072068,130,6,DidNot,N,Y
edc803f9-c638-404b-b369-a0bba78707d0,Open Email,5.650063332,78,7,Attended,Y,Y
998cc482-ce20-4dbf-92c1-487a8a9b4d79,DownloadedMaterial,8.439609697,139,15,Attended,N,Y
7105d75a-56a5-46d5-ae91-dd362cf27ab5,DownloadedMaterial,7.359190435,177,7,DidNot,N,Y
2c5275c4-88a6-4a39-ae84-f8b367899ee5,Event RSVP,6.525258976,130,9,DidNot,Y,Y
8c8a5951-d572-466e-a021-99da5aaf8d38,Web Visit,7.42662001,178,11,DidNot,N,Y
594dbf81-c522-45a1-8436-eb5305585184,DownloadedMaterial,9.147983298,137,6,DidNot,Y,Y
b27a5e7f-6ff3-4878-9863-2b614c9f9e9d,DownloadedMaterial,8.195515561,148,12,DidNot,N,N
3ca32ecc-d452-421b-8395-5d746867d662,Event RSVP,6.522759775,140,11,DidNot,N,N
77e9f742-e1ca-41ba-9f21-7659849c1a39,DownloadedMaterial,7.822138986,207,9,Attended,N,Y
bf34d2b7-f8ea-4fce-95a1-00821cd8cccf,Open Email,5.39341524,81,10,Attended,N,Y
01aee9e9-1eb4-41aa-b463-8beae92e52bb,DownloadedMaterial,7.738664325,153,12,DidNot,Y,Y
65aff78d-b952-4c78-8977-c6bdbdc22555,Web Visit,10.35935398,148,10,Attended,Y,N
fa2815b1-ed8a-4625-9bea-131d3b64e286,Open Email,5.260784714,116,10,Attended,Y,N
0a1f39da-26fe-4a3d-a4da-ee7b3dda55f4,DownloadedMaterial,9.7859539,165,6,Attended,Y,Y
0c4a5bcc-c714-432b-899d-3a6ec992c80b,Open Email,4.918872481,76,12,Attended,Y,N
7c7175e7-d3de-4608-82d4-49cc4d83c0ec,Open Email,4.622696073,44,9,Attended,N,Y
a9b5b2d0-80c0-4c5f-adf1-0211918a360a,Web Visit,5.38436662,141,9,Attended,N,N
5ecf8d26-d5ac-448d-adec-71ab345e27ed,Web Visit,5.648848634,141,14,DidNot,N,Y
899dddee-508b-4393-be42-63fa8d128e6a,DownloadedMaterial,5.596093123,112,10,Attended,Y,N
e0936a76-ae70-4b27-a5e5-4cad986b342a,Open Email,4.854043853,108,9,DidNot,N,Y
36b7e61b-97a8-4ab7-a243-1f79407dbbe9,Event RSVP,5.876301635,124,11,DidNot,Y,Y
d83b3d24-b6c6-4b8a-94d5-895cabc9d257,Open Email,7.720789613,134,11,Attended,Y,Y
b0c83e5b-3130-47ad-bd46-8b1d5bc38430,Open Email,6.492535822,166,9,DidNot,N,Y
3cb8f768-a5f8-4b42-92e0-16447f55b74f,DownloadedMaterial,8.599683168,213,14,DidNot,Y,Y
9b04e674-f602-4f11-b002-7c7ddd9f06f1,Open Email,9.869564766,127,10,Attended,N,Y
57ec7f0f-b136-4c9e-911a-e03322cd972a,Open Email,6.183338401,122,11,DidNot,Y,Y
1d247dcc-b8cb-4880-aeea-3a3f85b6802d,Event RSVP,8.757011569,134,11,Attended,Y,N
9b15dda7-c22b-40fe-a6fa-208795d2e0dc,Open Email,7.647842587,149,10,DidNot,N,Y
0bb7040c-b465-4c05-bb8f-89ac8e2fe859,Open Email,7.356883586,168,8,DidNot,Y,N
4d81069a-b7ea-4380-a2a1-c1b5f9b65d56,Event RSVP,6.524120487,132,8,Attended,Y,N
da233746-8363-4f91-a699-3e9b046762bf,Open Email,5.575714914,127,15,DidNot,N,N
f6ee10cc-b279-4d2b-af34-fbeee0a92ae8,Open Email,6.64908554,97,14,Attended,Y,N
5669a02d-e216-4e21-afd1-854ab3ad390a,Open Email,8.897040372,126,7,DidNot,N,Y
92715790-a434-4ea4-8b5c-bc2d08aa4a9e,Open Email,6.335821016,170,9,DidNot,Y,Y
0e1c55e0-4d67-4a94-b9ff-057d0802756c,Web Visit,7.549908067,167,12,DidNot,Y,N
7e8ec851-c049-4643-9696-d0f055cbfb35,Event RSVP,5.118849935,189,12,DidNot,Y,N
a3a1e698-3182-4ff6-aca4-11240c080a4d,Event RSVP,6.280054404,136,7,DidNot,N,N
515aa10d-5eae-4de8-96e0-81139e39e548,Open Email,5.887056727,125,10,Attended,N,Y
6cbc8e2b-a4b3-453c-ab0e-75060a42b9f2,Open Email,8.410103682,124,11,DidNot,N,N
7aa0a74d-c1db-4037-bf26-68b59b5ccbe2,Open Email,6.716645991,135,11,DidNot,N,N
50302339-9762-4abe-aab3-7da101696eb0,Event RSVP,8.591723977,180,13,DidNot,Y,Y
c237cb46-93d9-4422-91d9-1970b54c07ce,Event RSVP,6.134308015,97,12,Attended,N,N
2a8d1201-126d-41d4-99f9-5bcc2c9b3adc,Web Visit,6.52829451,125,15,Attended,Y,N
69cd9bf6-228e-40a0-a04e-4f3015f91984,DownloadedMaterial,5.11762451,69,10,Attended,Y,N
85c389f6-5db7-4f59-babe-eacefa5bcbe6,Web Visit,4.569161404,42,10,Attended,Y,Y
50f85205-a468-4e5a-bd43-b5f3771623cf,Web Visit,9.055582945,139,10,DidNot,N,Y
172cef57-9861-4310-a290-dc047169d1f1,Web Visit,7.662473277,183,9,Attended,N,Y
fd47daf9-9460-4c75-83f7-9b32aa938bd3,Event RSVP,8.345455999,163,9,DidNot,Y,N
1ad50fbf-b551-49a3-b437-88113ec559ac,DownloadedMaterial,5.684299033,76,11,DidNot,Y,N
7b82378e-2e3c-41e9-a383-a697481b40c2,DownloadedMaterial,7.152190815,176,9,DidNot,Y,N
f1efc242-9eee-49a2-b41b-93ca11a3ea6d,Event RSVP,5.963720766,71,9,DidNot,N,Y
85f6763d-64ba-4b00-9443-2ec44281abba,Web Visit,7.545557118,174,6,DidNot,Y,N
3a63392f-fce3-4fe6-9161-ffe56d3cc138,DownloadedMaterial,4.852226846,100,14,Attended,N,Y
b9b99492-85b4-46c7-997c-698b3d3a586c,Event RSVP,7.458261888,181,15,DidNot,Y,N
be86aaa4-3201-45ea-accd-0272594cd95c,Open Email,9.164641317,246,11,Attended,Y,N
c5568499-1198-479f-9708-6abd8ce45ea6,Open Email,7.854412599,124,10,Attended,Y,Y
5ce5c1bc-c97d-4009-90ed-2a89180e3494,Event RSVP,9.741099136,123,9,Attended,Y,Y
7ea7cfaf-e6bd-44c3-9722-05aee4193de8,Open Email,8.945838391,132,10,Attended,Y,Y
c5d0d986-9754-474c-bdeb-5e22aeb7b24c,Web Visit,7.447301394,155,12,DidNot,N,Y
5d64b9af-ff3d-4c22-84e9-e7837ae9fd42,DownloadedMaterial,5.587505867,127,12,DidNot,Y,Y
674de4b1-4175-4255-ae7b-d136e2bebeb8,Event RSVP,5.40257886,131,13,DidNot,Y,Y
f4348887-90ef-4260-a237-5948a04f6b2a,Event RSVP,6.622426839,139,9,Attended,Y,Y
69b4c06a-efcb-4269-9efe-04f6d3731331,Event RSVP,9.691776831,122,10,Attended,Y,Y
b38ef5f5-687c-417c-8f03-d23c139a00cd,Web Visit,5.302080338,109,10,DidNot,N,Y
b29409c4-91ae-463f-af17-6a7d3b48171e,DownloadedMaterial,6.131016029,130,9,Attended,N,N
efc77163-e4d7-407b-8a39-fa6a7e21d0af,Web Visit,8.35318943,174,7,DidNot,Y,Y
d5165fa5-011d-4cb8-8121-991209a74075,Web Visit,7.209449877,177,8,Attended,N,Y
a343450a-3fbe-474a-a5b3-b528cb790b03,Open Email,7.351547393,165,6,DidNot,N,Y
7d029d1c-a865-4922-afce-242654fbc113,Web Visit,6.805538224,131,13,DidNot,Y,Y
be7df717-3901-4a5b-86c3-8f97f94fbcd1,Event RSVP,6.667942911,130,14,Attended,Y,Y
fe0b7e2c-e4ea-4255-ba88-b0a727648f04,Open Email,4.343766331,47,9,Attended,Y,N
e76763b7-c5b2-46f2-b359-7db76e9f43d5,Web Visit,6.601205095,108,10,Attended,N,Y
cb352430-f6c1-484a-ab55-f297d8470a3d,Open Email,5.398514041,66,12,DidNot,Y,Y
2b2e26c3-44d3-4d2c-ac8f-9989e183067a,Open Email,7.334830148,138,12,DidNot,N,Y
e1e162c8-5f54-4d82-91aa-1d889ac3bd87,Event RSVP,5.072369216,119,12,Attended,N,N
a10e5739-8fcb-41d7-979d-c61e7abf60b5,Open Email,6.842378268,128,7,DidNot,N,Y
1383d581-2b22-4fea-a9fa-6a4f9d0cc50a,Event RSVP,7.368685104,133,13,DidNot,N,Y
4c7c7f9d-b8af-48b6-841b-4c3a726ed6c6,Open Email,7.557391032,166,12,DidNot,N,N
2d2f3650-f441-4cc7-a0e5-dd48aaabac23,DownloadedMaterial,6.035825983,140,13,DidNot,N,Y
cabdaf7a-3157-4387-9906-5fbbb063296f,Open Email,6.720830418,110,7,Attended,Y,N
d05a121f-9671-4596-9fa1-3f1cef9aba4f,Open Email,5.233667777,82,14,Attended,Y,N
c9a32fc1-4f82-470e-8146-a8196b2edb1c,Web Visit,5.968737574,126,12,DidNot,N,Y
60acadf3-b141-4476-a581-23eb8f721667,Open Email,5.137126998,121,14,DidNot,Y,Y
4dce113d-4280-4281-baf3-0b125481e37d,Open Email,4.884739069,75,12,Attended,Y,Y
acab29ef-99d3-4a3f-bccf-5c3e13d7bda0,Event RSVP,4.58215072,109,9,Attended,N,Y
00f44ee9-5c55-42ee-bcc6-86e9c921ba83,DownloadedMaterial,8.213778548,167,10,DidNot,N,N
1775132d-2a6f-4a17-8615-3a6228a71975,Web Visit,6.234414862,110,10,Attended,Y,N
32c14209-d0b7-466e-b0fe-a32aee39125f,Web Visit,6.6966888,127,4,Attended,N,N
1ff7836a-15b1-4aa6-b53e-140a81d5d91a,Web Visit,6.061882126,82,11,Attended,Y,N
b840b1f3-3e62-4634-8849-d9090e60028f,Open Email,6.434804176,125,10,Attended,N,Y
459e798f-58e5-416d-841d-48d36de0a3d7,Web Visit,6.563236015,91,11,Attended,N,N
d08b46c3-5135-4ea4-8471-485ffaf58a91,DownloadedMaterial,7.534539544,173,10,DidNot,Y,N
25be446b-ba62-44f9-8269-d4a77f0c2407,Event RSVP,5.959747027,111,12,Attended,N,Y
a96e1f75-a0a2-42c8-bab9-d37aec9de363,Web Visit,6.817421975,159,13,DidNot,N,N
07aa3582-ec4d-4147-a168-19401c4ecb78,Event RSVP,5.561383447,130,13,Attended,N,N
7a0cc326-ee06-4f2a-a71e-912b113348b2,Event RSVP,8.586747893,169,13,Attended,Y,Y
54f52508-b0da-4d1e-a3da-4dbc4ed37a5f,Event RSVP,8.176991985,155,11,DidNot,Y,Y
60579a28-2eea-4be8-8ab0-0b7f2e79dc1d,DownloadedMaterial,8.587690897,140,11,DidNot,N,N
2c08797b-e03b-4bfd-9a1a-1c0c79e0c376,Web Visit,8.544337024,136,9,Attended,Y,Y
9f7d3d0b-0cd0-4493-bafb-8e2702b0f5f0,Event RSVP,6.928108543,166,12,DidNot,N,Y
61e44f43-92d5-4814-927d-991c96d7a761,Open Email,6.295989275,134,14,DidNot,Y,Y
1166a7b2-ce32-440a-83fb-321c8d052c8d,Open Email,6.816911637,110,12,Attended,Y,N
d414324e-b22f-482d-85db-f72fc513a503,Open Email,5.919831172,101,8,Attended,N,N
4687344f-42cc-480e-bbee-e5bc4d8d9096,Web Visit,9.219123197,137,9,DidNot,Y,Y
2c52d5ad-38ed-481b-b5bd-21e08faf57ca,Open Email,7.698722434,131,13,DidNot,Y,Y
3caced39-8200-4bf2-af49-2930110d9ebe,Open Email,5.773746815,152,9,DidNot,Y,Y
bf058ba9-9a8a-434a-8cdb-00dc96c215a9,DownloadedMaterial,5.06356926,97,14,Attended,N,Y
0b29c511-560d-4ef6-98cf-292b6e642f4a,Web Visit,5.30232219,142,7,DidNot,Y,Y
48336832-20a6-44b6-8f44-df529d206749,Web Visit,7.474309263,122,9,Attended,Y,N
14a4b3a6-2f99-4681-9319-65cb870396fc,DownloadedMaterial,7.128682067,140,12,Attended,Y,Y
b7ed5c36-f5a6-4bb7-878b-2b0942876958,Event RSVP,5.536759902,125,4,Attended,N,Y
9f12df01-1b0c-4890-acaf-eac7e9c693be,Event RSVP,6.463389916,130,5,DidNot,N,N
c58e3dbd-496e-4745-95e4-729013b238fd,Open Email,5.231162,132,10,Attended,N,N
3b9bd16d-b020-4058-b172-762ba465d5ae,DownloadedMaterial,6.512618779,116,11,Attended,Y,N
2f549818-b635-44f6-bb96-b76c8a943fcf,Web Visit,7.804541865,197,9,DidNot,Y,Y
8504e74a-897a-4e0d-b24f-a963557593bb,DownloadedMaterial,7.141458436,120,10,Attended,Y,Y
2b28ca1b-8d90-423f-b642-52d47ee5df6a,Event RSVP,5.563736273,143,9,DidNot,N,Y
65919926-06d5-43e4-a51f-28504ab5c3f8,Open Email,7.882851913,162,8,DidNot,N,Y
0a2e1346-ed79-42d8-8edc-0c754caf6163,Open Email,4.638087483,56,12,Attended,N,Y
b4a468e2-cb03-4552-93f9-b54734729f38,DownloadedMaterial,8.510870708,143,10,DidNot,Y,Y
39a26f5e-b0ad-4e73-898a-05e70c249c72,Open Email,7.405075865,158,9,Attended,N,Y
9d6aac7f-bdb0-4d05-837d-edfcadfd5453,DownloadedMaterial,8.154562345,177,11,DidNot,Y,Y
e248cd94-88bf-4f9c-bc07-807b4b5cef2a,Web Visit,7.335221777,152,10,DidNot,Y,N
41f4f054-6939-434d-8881-cefbcac5899c,Open Email,5.827625985,153,12,DidNot,N,Y
5b3e966d-6feb-4237-838d-589a5fb9d3d6,Open Email,7.829282351,127,10,DidNot,Y,N
ee4e80db-d0ad-4378-be1c-02b02bf121db,Web Visit,5.588886092,109,8,Attended,Y,N
3e681318-e909-459c-99e0-d26dda59c6b7,Event RSVP,7.705928602,123,8,Attended,N,N
fe2d2074-3413-46a6-a585-f3d522e6ea65,Event RSVP,7.304253,154,13,Attended,N,Y
1691f08e-2384-4e4c-8abf-a6638d398257,DownloadedMaterial,9.540205765,146,12,Attended,Y,N
1603ad7a-58d3-49a1-a865-43cc3519709c,Open Email,5.742104244,87,15,Attended,N,Y
4a2ceb8d-5d8e-4ffc-83b5-f73d8b2b0996,DownloadedMaterial,6.088457208,126,13,Attended,N,Y
0f1043ae-f9c4-47ce-9b23-76cea8f29738,DownloadedMaterial,5.530129445,106,7,Attended,Y,N
36c70a27-87c4-4b82-a5d7-8d2c15cb9942,DownloadedMaterial,5.440119752,124,10,DidNot,Y,N
eadf67ab-0324-44db-ac66-4c01b34cf9b3,Web Visit,5.587861297,89,12,Attended,Y,Y
49c3a153-061b-4f4d-b27f-f9e0af1083b9,Event RSVP,5.024928836,121,10,Attended,N,N
0ceb681a-6177-4b2a-8573-d0fe6222c277,Open Email,5.270975451,116,11,DidNot,Y,Y
677ff507-a52d-476b-9c66-132c4491917b,Event RSVP,8.74003253,125,10,Attended,Y,Y
b7a526ed-d3a8-4a28-b565-bd6c7a0937ab,Web Visit,4.798002704,55,12,Attended,Y,N
8e351f74-97eb-4235-902b-abd5ede078dc,DownloadedMaterial,5.898004712,133,9,DidNot,Y,N
de6d4c99-fe09-477c-8743-fea590fd790a,Event RSVP,4.672571597,67,6,Attended,Y,Y
960b7ab4-2c5a-4d1f-9064-8538c15307f8,DownloadedMaterial,7.090402171,121,16,Attended,Y,N
64f8d5c4-3251-413f-a7c7-50d46b8270c5,DownloadedMaterial,7.305353737,128,14,Attended,N,N
cc55ef6f-d016-4795-8717-84419bc6c3f3,Open Email,5.94594333,180,9,DidNot,N,N
851fd3fd-5509-4209-bfc4-428201a0bc76,Web Visit,5.403240318,107,16,DidNot,N,Y
cec15186-43ec-453c-b97b-3e049e5b8e81,Open Email,7.703112437,161,8,DidNot,N,N
0b447e64-c7b5-4e80-9b69-b3e4240ce736,Web Visit,6.320884712,106,11,Attended,Y,N
f53768d0-7c6a-463a-bbe9-caad373e1f0e,Event RSVP,5.209347921,125,8,DidNot,Y,Y
dd125860-77db-4071-acf1-a0b176c061d3,Open Email,7.120667582,122,11,Attended,N,Y
d596e044-c3c8-446e-8729-42cc3f6b5cc5,Event RSVP,5.862238978,174,14,DidNot,N,Y
116b6b0f-adec-4e45-83aa-aa0fdff73957,DownloadedMaterial,5.884587379,97,14,Attended,N,Y
0961885e-2997-4ef0-b792-63336edb2041,Web Visit,5.835646779,126,14,DidNot,Y,Y
1e615bfd-0576-4e82-8633-42b1e65d9d8c,DownloadedMaterial,9.065775099,135,12,Attended,Y,N
e0380bc4-0980-4cee-a9bb-bf0e00b488b4,DownloadedMaterial,6.918105474,144,10,Attended,N,Y
bdbd1370-7212-48e2-90a3-4ec4a4deb88e,DownloadedMaterial,7.181511901,116,15,Attended,Y,N
04081d18-8a2b-47e6-a605-e67abac0f0ea,DownloadedMaterial,4.781361673,23,8,Attended,N,N
f0815063-55d7-4769-a552-a4dd142cb6a7,Open Email,8.234649459,155,9,DidNot,Y,N
e725ebf9-86fb-4de8-b134-b5c686515d7c,Web Visit,5.549805203,145,13,DidNot,Y,N
bc5fac14-ed55-4fa1-8fbd-11f754e68bf3,Open Email,5.669911595,108,7,Attended,Y,N
6a54828a-df8f-4d53-a7d4-ca9dc292e3b9,Web Visit,6.18334875,96,10,Attended,Y,N
81587f6d-81fa-40ee-96e3-fbee887a8c7e,DownloadedMaterial,8.205576092,135,13,Attended,N,N
2c111fbc-f8c7-4bae-baf8-4b9302bbc37d,Web Visit,6.127417047,110,12,Attended,N,N
ff3f33a0-0a4e-4fda-85be-731febd2b233,Web Visit,8.602962194,125,11,Attended,Y,N
251c2fc1-1504-40c2-9c6a-43bb8dc6e213,Web Visit,5.247748169,128,11,DidNot,N,N
28ffdd43-649f-4075-adbd-f42e4160681a,DownloadedMaterial,3.814751895,107,13,Attended,Y,N
74d5bd62-f1ca-491f-964b-54b3e13bcca1,DownloadedMaterial,4.140283114,39,10,Attended,Y,N
0a536cee-e5e8-4675-b246-84a18efbbaea,DownloadedMaterial,8.286030442,233,10,DidNot,Y,Y
575398b7-82f4-47be-9d8d-bc783d6dff49,Open Email,8.570941105,158,8,Attended,Y,N
f50a12f8-3f01-4272-ad35-6c911c873364,Web Visit,5.943761398,127,9,DidNot,Y,N
5cd7e8d2-500b-4e6a-889c-6def0f61b5ab,DownloadedMaterial,4.301289745,42,9,Attended,N,N
d6e9ff09-909f-4575-a86f-6215d56c585c,DownloadedMaterial,7.053958934,173,9,DidNot,Y,N
0df32b77-25a0-4333-8c37-731ed36d6c4a,Open Email,8.073913483,133,12,Attended,Y,N
1871b134-a02c-4936-aa7e-a51232e8e918,DownloadedMaterial,8.216569825,152,8,DidNot,Y,Y
90526de4-f3d6-4117-bb78-517b0218dae1,Event RSVP,7.482594592,130,7,DidNot,N,Y
f632555e-e1ae-4dff-855f-e703d0e9eb01,Web Visit,8.850530862,171,9,Attended,Y,Y
59450f51-213f-49a8-a5bc-0119116c66a9,Open Email,5.474024303,113,12,DidNot,Y,N
b5e27920-6d6d-412d-8d2c-7818ae49f7d0,DownloadedMaterial,5.275295242,117,11,DidNot,Y,N
06383e96-557f-4df4-8987-837fd73f5ba0,Open Email,6.059988939,126,13,DidNot,Y,N
67ec6103-0d2f-4468-8e31-08ca9c3d47d8,DownloadedMaterial,6.000168019,143,7,DidNot,Y,Y
af1ec81f-7ed2-4fd3-b9ed-b33f1dc0a163,Web Visit,6.974666341,129,10,DidNot,N,N
e63c881e-cb41-4f5c-af14-3d0a65a4bf51,Open Email,6.463638589,113,8,DidNot,N,Y
d17b6f92-a0aa-4aaf-bcd3-3deeb7c15191,Web Visit,5.494939717,85,10,Attended,Y,N
6f76c087-0bb9-437a-8329-3f2895111df4,Open Email,4.089601163,39,14,Attended,Y,Y
a400f5d8-6ea9-4725-a871-f01744b470b0,Web Visit,6.95586993,144,11,Attended,Y,N
a036aff5-7f09-44f1-a1b1-58bcb77b613f,Event RSVP,6.426816666,99,14,Attended,N,N
9c561c94-54e6-4db8-8db6-57eafecc2aff,Event RSVP,7.329812275,141,12,DidNot,Y,Y
e812bc56-a94e-493b-bf52-94334191b85f,Open Email,4.015599938,53,10,Attended,Y,N
21f4d5f7-d983-4e14-8a11-deee92ab4a05,Web Visit,5.954327846,124,12,DidNot,N,Y
0a2ee6d0-4536-46ff-97a1-9217711b3fe4,Open Email,6.332169403,126,15,DidNot,Y,Y
ad3dc5c9-898f-4616-9ca2-80633f06103b,Open Email,7.007116596,122,10,Attended,N,Y
3641d163-c6fa-4472-9ccb-d6c44aacbb9c,Web Visit,5.58358411,79,14,DidNot,Y,Y
