customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C5324,1,0,2021-07-06T15:40:44.117Z,0,0,0,0,1,0,0.5499999999999999
C5325,1,0,2021-07-06T15:40:44.119Z,0,0,1,0,0,0,0.34794520547945207
C5326,0,0,2021-07-06T15:40:44.121Z,1,0,0,0,0,0,0.3321917808219178
C5327,1,1,2021-07-06T15:40:44.122Z,0,1,0,0,0,0,0.045205479452054775
C5328,0,1,2021-07-06T15:40:44.123Z,0,1,0,0,0,0,0.6869863013698629
C5329,1,1,2021-07-06T15:40:44.124Z,0,0,0,0,0,1,0.9143835616438356
C5330,0,0,2021-07-06T15:40:44.125Z,0,0,1,0,0,0,0.12260273972602742
C5331,0,0,2021-07-06T15:40:44.127Z,0,0,0,0,1,0,0.08630136986301368
C5332,0,0,2021-07-06T15:40:44.128Z,0,1,0,0,0,0,0.3082191780821918
C5333,1,1,2021-07-06T15:40:44.130Z,0,1,0,0,0,0,0.44794520547945205
C5334,1,1,2021-07-06T15:40:44.132Z,0,0,0,1,0,0,0.38424657534246576
C5335,1,0,2021-07-06T15:40:44.133Z,0,0,0,0,1,0,0.8643835616438356
C5336,1,0,2021-07-06T15:40:44.135Z,0,0,0,1,0,0,0.81986301369863
C5337,0,0,2021-07-06T15:40:44.136Z,0,1,0,0,0,0,0.17602739726027394
C5338,1,0,2021-07-06T15:40:44.138Z,0,0,0,0,0,1,0.21438356164383554
C5339,0,1,2021-07-06T15:40:44.139Z,0,0,0,0,1,0,0.2924657534246575
C5340,0,1,2021-07-06T15:40:44.141Z,0,0,1,0,0,0,0.41506849315068495
C5341,0,1,2021-07-06T15:40:44.144Z,0,0,0,0,1,0,0.9513698630136986
C5342,1,1,2021-07-06T15:40:44.145Z,0,0,1,0,0,0,0.5541095890410959
C5343,1,1,2021-07-06T15:40:44.147Z,0,0,0,0,0,1,0.024657534246575297
C5344,0,1,2021-07-06T15:40:44.148Z,0,0,0,0,0,1,0.13356164383561642
C5345,1,0,2021-07-06T15:40:44.150Z,0,0,0,0,1,0,0.4575342465753425
C5346,1,0,2021-07-06T15:40:44.153Z,1,0,0,0,0,0,0.8746575342465752
C5347,1,1,2021-07-06T15:40:44.155Z,1,0,0,0,0,0,0.513013698630137
C5348,0,0,2021-07-06T15:40:44.157Z,0,0,1,0,0,0,0.5945205479452055
C5349,0,1,2021-07-06T15:40:44.158Z,0,0,0,1,0,0,0.4616438356164383
C5350,0,0,2021-07-06T15:40:44.160Z,0,0,1,0,0,0,0.360958904109589
C5351,0,0,2021-07-06T15:40:44.161Z,0,1,0,0,0,0,0.1897260273972603
C5352,0,0,2021-07-06T15:40:44.163Z,1,0,0,0,0,0,0.25273972602739725
C5353,1,0,2021-07-06T15:40:44.164Z,0,0,1,0,0,0,0.3794520547945205
C5354,0,0,2021-07-06T15:40:44.165Z,0,1,0,0,0,0,0.8027397260273972
C5355,0,1,2021-07-06T15:40:44.167Z,0,0,0,1,0,0,0.32739726027397253
C5356,1,0,2021-07-06T15:40:44.168Z,0,0,1,0,0,0,0.6821917808219178
C5357,0,0,2021-07-06T15:40:44.169Z,0,1,0,0,0,0,0.6424657534246576
C5358,1,0,2021-07-06T15:40:44.172Z,0,0,0,0,0,1,0.6315068493150684
C5359,1,1,2021-07-06T15:40:44.174Z,0,1,0,0,0,0,0.23219178082191783
C5360,1,1,2021-07-06T15:40:44.175Z,0,0,0,1,0,0,0.5424657534246575
C5361,0,0,2021-07-06T15:40:44.177Z,1,0,0,0,0,0,0.33493150684931505
C5362,0,1,2021-07-06T15:40:44.178Z,0,0,1,0,0,0,0.11986301369863012
C5363,1,1,2021-07-06T15:40:44.179Z,0,0,0,0,0,1,0.8780821917808219
C5364,1,1,2021-07-06T15:40:44.182Z,0,1,0,0,0,0,0.12260273972602742
C5365,1,0,2021-07-06T15:40:44.184Z,0,0,1,0,0,0,0.7054794520547945
C5366,1,0,2021-07-06T15:40:44.186Z,0,1,0,0,0,0,0.09794520547945201
C5367,0,1,2021-07-06T15:40:44.188Z,0,0,0,1,0,0,0.6171232876712328
C5368,1,1,2021-07-06T15:40:44.190Z,1,0,0,0,0,0,0.20753424657534247
C5369,0,0,2021-07-06T15:40:44.192Z,0,0,0,0,1,0,0.4924657534246575
C5370,1,1,2021-07-06T15:40:44.195Z,1,0,0,0,0,0,0.6013698630136987
C5371,0,0,2021-07-06T15:40:44.196Z,0,0,0,0,1,0,0.7952054794520549
C5372,1,1,2021-07-06T15:40:44.198Z,0,0,0,0,1,0,0.25136986301369857
C5373,1,0,2021-07-06T15:40:44.199Z,0,0,0,1,0,0,0.7801369863013699
C5374,0,1,2021-07-06T15:40:44.201Z,0,0,1,0,0,0,0.8068493150684932
C5375,0,0,2021-07-06T15:40:44.202Z,0,0,1,0,0,0,0.9184931506849314
C5376,0,0,2021-07-06T15:40:44.203Z,1,0,0,0,0,0,0.02671232876712326
C5377,1,1,2021-07-06T15:40:44.204Z,1,0,0,0,0,0,0.4705479452054794
C5378,0,0,2021-07-06T15:40:44.206Z,0,0,0,0,0,1,0.18561643835616437
C5379,0,1,2021-07-06T15:40:44.207Z,0,0,0,1,0,0,0.8178082191780822
C5380,0,0,2021-07-06T15:40:44.208Z,0,1,0,0,0,0,0.2808219178082192
C5381,0,1,2021-07-06T15:40:44.209Z,0,0,0,0,1,0,0.7602739726027397
C5382,1,0,2021-07-06T15:40:44.211Z,0,0,1,0,0,0,0.5917808219178082
C5383,0,0,2021-07-06T15:40:44.212Z,0,0,0,0,0,1,0.36438356164383556
C5384,0,0,2021-07-06T15:40:44.214Z,1,0,0,0,0,0,0.2465753424657534
C5385,1,1,2021-07-06T15:40:44.215Z,0,0,0,0,0,1,0.1349315068493151
C5386,1,1,2021-07-06T15:40:44.217Z,0,0,0,0,0,1,0.9027397260273973
C5387,1,0,2021-07-06T15:40:44.218Z,1,0,0,0,0,0,0.7678082191780822
C5388,1,1,2021-07-06T15:40:44.220Z,0,0,0,0,1,0,0.939041095890411
C5389,1,1,2021-07-06T15:40:44.221Z,0,0,1,0,0,0,0.9842465753424658
C5390,1,1,2021-07-06T15:40:44.223Z,1,0,0,0,0,0,0.8684931506849314
C5391,1,0,2021-07-06T15:40:44.225Z,1,0,0,0,0,0,0.6986301369863013
C5392,1,1,2021-07-06T15:40:44.228Z,1,0,0,0,0,0,0.6253424657534246
C5393,0,0,2021-07-06T15:40:44.230Z,0,0,0,0,0,1,0.965068493150685
C5394,1,0,2021-07-06T15:40:44.231Z,0,0,1,0,0,0,0.373972602739726
C5395,1,1,2021-07-06T15:40:44.233Z,0,0,0,1,0,0,0.497945205479452
C5396,0,1,2021-07-06T15:40:44.235Z,0,0,0,0,0,1,0.2541095890410958
C5397,1,1,2021-07-06T15:40:44.237Z,0,0,1,0,0,0,0.308904109589041
C5398,0,0,2021-07-06T15:40:44.239Z,0,0,0,0,0,1,0.9027397260273973
C5399,1,0,2021-07-06T15:40:44.240Z,0,0,0,0,1,0,0.7931506849315069
C5400,1,0,2021-07-06T15:40:44.242Z,0,1,0,0,0,0,0.8965753424657534
C5401,1,0,2021-07-06T15:40:44.244Z,1,0,0,0,0,0,0.22123287671232872
C5402,1,0,2021-07-06T15:40:44.245Z,0,0,0,0,0,1,0.25821917808219175
C5403,0,1,2021-07-06T15:40:44.246Z,0,1,0,0,0,0,0.9335616438356165
C5404,1,0,2021-07-06T15:40:44.248Z,0,1,0,0,0,0,0.19999999999999996
C5405,1,0,2021-07-06T15:40:44.249Z,0,0,0,0,0,1,0.4232876712328767
C5406,0,1,2021-07-06T15:40:44.251Z,0,0,0,0,0,1,0.5753424657534246
C5407,1,1,2021-07-06T15:40:44.254Z,0,1,0,0,0,0,0.7321917808219178
C5408,1,1,2021-07-06T15:40:44.255Z,1,0,0,0,0,0,0.16301369863013693
C5409,0,0,2021-07-06T15:40:44.258Z,0,0,0,0,1,0,0.6082191780821917
C5410,1,1,2021-07-06T15:40:44.260Z,1,0,0,0,0,0,0.45342465753424654
C5411,0,0,2021-07-06T15:40:44.262Z,1,0,0,0,0,0,0.0
C5412,0,0,2021-07-06T15:40:44.264Z,0,0,0,1,0,0,0.1952054794520548
C5413,0,1,2021-07-06T15:40:44.265Z,1,0,0,0,0,0,0.10273972602739723
C5414,1,1,2021-07-06T15:40:44.267Z,0,0,0,0,0,1,0.009589041095890372
C5415,0,1,2021-07-06T15:40:44.268Z,0,0,1,0,0,0,0.1315068493150685
C5416,0,0,2021-07-06T15:40:44.270Z,0,0,1,0,0,0,0.010958904109588996
C5417,1,1,2021-07-06T15:40:44.271Z,0,0,0,0,0,1,0.9986301369863013
C5418,0,0,2021-07-06T15:40:44.272Z,1,0,0,0,0,0,0.42808219178082185
C5419,1,0,2021-07-06T15:40:44.274Z,0,0,0,0,1,0,0.41369863013698627
C5420,0,0,2021-07-06T15:40:44.276Z,0,0,0,0,1,0,0.04931506849315065
C5421,1,1,2021-07-06T15:40:44.277Z,0,0,0,1,0,0,0.5547945205479452
C5422,1,0,2021-07-06T15:40:44.278Z,0,0,1,0,0,0,0.7595890410958903
C5423,1,0,2021-07-06T15:40:44.280Z,0,0,0,0,0,1,0.1534246575342465
C5424,0,0,2021-07-06T15:40:44.282Z,0,0,0,0,0,1,0.22123287671232872
C5425,0,1,2021-07-06T15:40:44.283Z,0,0,0,0,0,1,0.9547945205479451
C5426,1,0,2021-07-06T15:40:44.285Z,0,0,0,0,0,1,0.75
C5427,1,1,2021-07-06T15:40:44.286Z,0,0,1,0,0,0,0.02671232876712326
C5428,0,0,2021-07-06T15:40:44.288Z,0,0,0,1,0,0,0.978082191780822
C5429,1,1,2021-07-06T15:40:44.289Z,0,1,0,0,0,0,0.20136986301369864
C5430,0,0,2021-07-06T15:40:44.290Z,0,1,0,0,0,0,0.552054794520548
C5431,0,1,2021-07-06T15:40:44.292Z,0,1,0,0,0,0,0.7767123287671234
C5432,0,0,2021-07-06T15:40:44.293Z,0,0,0,1,0,0,0.9089041095890411
C5433,1,1,2021-07-06T15:40:44.295Z,0,0,0,0,0,1,0.8095890410958904
C5434,0,1,2021-07-06T15:40:44.297Z,0,1,0,0,0,0,0.297945205479452
C5435,0,1,2021-07-06T15:40:44.299Z,0,0,0,0,0,1,0.4178082191780822
C5436,1,0,2021-07-06T15:40:44.300Z,0,0,0,0,0,1,0.4575342465753425
C5437,1,1,2021-07-06T15:40:44.301Z,0,0,1,0,0,0,0.9746575342465753
C5438,0,1,2021-07-06T15:40:44.303Z,0,0,1,0,0,0,0.5465753424657535
C5439,0,0,2021-07-06T15:40:44.304Z,0,0,0,0,0,1,0.523972602739726
C5440,1,1,2021-07-06T15:40:44.306Z,0,0,0,0,0,1,0.008904109589041087
C5441,0,0,2021-07-06T15:40:44.307Z,0,0,0,0,0,0,0.3171232876712329
C5442,1,1,2021-07-06T15:40:44.308Z,0,0,0,1,0,0,0.27808219178082194
C5443,1,0,2021-07-06T15:40:44.309Z,0,0,0,0,0,0,0.476027397260274
C5444,0,0,2021-07-06T15:40:44.311Z,1,0,0,0,0,0,0.6965753424657535
C5445,0,0,2021-07-06T15:40:44.312Z,0,1,0,0,0,0,0.6075342465753425
C5446,1,0,2021-07-06T15:40:44.314Z,0,0,1,0,0,0,0.4506849315068493
C5447,0,0,2021-07-06T15:40:44.315Z,0,1,0,0,0,0,0.5472602739726027
C5448,1,0,2021-07-06T15:40:44.316Z,1,0,0,0,0,0,0.6
C5449,1,1,2021-07-06T15:40:44.318Z,0,0,0,0,0,1,0.14657534246575343
C5450,1,0,2021-07-06T15:40:44.319Z,0,0,1,0,0,0,0.21575342465753422
C5451,0,1,2021-07-06T15:40:44.320Z,0,0,1,0,0,0,0.7910958904109588
C5452,1,1,2021-07-06T15:40:44.322Z,0,0,0,0,0,1,0.9034246575342466
C5453,0,0,2021-07-06T15:40:44.323Z,0,0,0,1,0,0,0.03561643835616435
C5454,1,1,2021-07-06T15:40:44.324Z,0,1,0,0,0,0,0.5965753424657534
C5455,1,0,2021-07-06T15:40:44.326Z,0,0,0,0,0,1,0.6534246575342466
C5456,1,1,2021-07-06T15:40:44.327Z,0,0,0,1,0,0,0.6575342465753424
C5457,1,1,2021-07-06T15:40:44.328Z,0,0,0,0,1,0,0.2465753424657534
C5458,1,0,2021-07-06T15:40:44.330Z,0,0,0,0,0,1,0.42945205479452053
C5459,0,0,2021-07-06T15:40:44.331Z,0,0,0,0,0,1,0.4904109589041096
C5460,0,1,2021-07-06T15:40:44.333Z,1,0,0,0,0,0,0.4506849315068493
C5461,0,0,2021-07-06T15:40:44.334Z,1,0,0,0,0,0,0.6068493150684932
C5462,1,1,2021-07-06T15:40:44.336Z,0,0,0,1,0,0,0.654109589041096
C5463,0,0,2021-07-06T15:40:44.338Z,0,0,0,0,1,0,0.6486301369863015
C5464,1,1,2021-07-06T15:40:44.339Z,0,0,0,0,0,1,0.7287671232876711
C5465,0,0,2021-07-06T15:40:44.340Z,0,0,1,0,0,0,0.3123287671232876
C5466,0,0,2021-07-06T15:40:44.341Z,0,0,0,0,0,1,0.5452054794520548
C5467,1,1,2021-07-06T15:40:44.342Z,0,0,0,1,0,0,0.713013698630137
C5468,0,0,2021-07-06T15:40:44.344Z,0,0,0,0,1,0,0.6849315068493151
C5469,1,0,2021-07-06T15:40:44.345Z,0,0,0,1,0,0,0.6643835616438356
C5470,0,0,2021-07-06T15:40:44.346Z,0,0,0,0,0,0,0.8547945205479452
C5471,1,0,2021-07-06T15:40:44.348Z,0,0,1,0,0,0,0.23972602739726023
C5472,1,0,2021-07-06T15:40:44.350Z,0,0,0,1,0,0,0.4342465753424657
C5473,1,0,2021-07-06T15:40:44.352Z,1,0,0,0,0,0,0.8815068493150684
C5474,0,0,2021-07-06T15:40:44.353Z,0,0,0,0,0,1,0.6280821917808219
C5475,0,1,2021-07-06T15:40:44.355Z,0,0,1,0,0,0,0.4
C5476,1,0,2021-07-06T15:40:44.356Z,0,1,0,0,0,0,0.7027397260273973
C5477,1,0,2021-07-06T15:40:44.358Z,1,0,0,0,0,0,0.8397260273972602
C5478,0,1,2021-07-06T15:40:44.359Z,0,0,0,0,0,1,0.020547945205479423
C5479,0,1,2021-07-06T15:40:44.360Z,1,0,0,0,0,0,0.4945205479452055
C5480,0,0,2021-07-06T15:40:44.362Z,0,0,0,0,0,1,0.723972602739726
C5481,1,1,2021-07-06T15:40:44.363Z,0,0,0,0,0,1,0.9369863013698629
C5482,0,0,2021-07-06T15:40:44.365Z,0,1,0,0,0,0,0.9417808219178081
C5483,0,1,2021-07-06T15:40:44.366Z,0,1,0,0,0,0,0.43698630136986294
C5484,1,0,2021-07-06T15:40:44.367Z,0,1,0,0,0,0,0.8246575342465754
C5485,0,1,2021-07-06T15:40:44.369Z,1,0,0,0,0,0,0.2171232876712329
C5486,1,1,2021-07-06T15:40:44.370Z,0,0,1,0,0,0,0.667123287671233
C5487,0,0,2021-07-06T15:40:44.371Z,1,0,0,0,0,0,0.3356164383561644
C5488,0,0,2021-07-06T15:40:44.373Z,0,0,0,0,1,0,0.6308219178082191
C5489,0,1,2021-07-06T15:40:44.374Z,0,0,1,0,0,0,0.6767123287671233
C5490,0,0,2021-07-06T15:40:44.375Z,0,0,1,0,0,0,0.4506849315068493
C5491,1,0,2021-07-06T15:40:44.377Z,0,0,0,1,0,0,0.6499999999999999
C5492,1,0,2021-07-06T15:40:44.379Z,0,0,0,0,0,1,0.9027397260273973
C5493,0,0,2021-07-06T15:40:44.380Z,0,0,1,0,0,0,0.8753424657534246
C5494,1,1,2021-07-06T15:40:44.382Z,0,0,0,0,0,1,0.7582191780821919
C5495,1,0,2021-07-06T15:40:44.383Z,0,1,0,0,0,0,0.5815068493150685
C5496,0,1,2021-07-06T15:40:44.384Z,0,0,0,0,0,1,0.747945205479452
C5497,0,0,2021-07-06T15:40:44.386Z,0,1,0,0,0,0,0.9705479452054795
C5498,1,1,2021-07-06T15:40:44.387Z,1,0,0,0,0,0,0.6273972602739726
C5499,0,1,2021-07-06T15:40:44.388Z,0,0,0,0,0,1,0.1589041095890411
C5500,1,1,2021-07-06T15:40:44.390Z,0,0,0,1,0,0,0.3013698630136986
C5501,1,0,2021-07-06T15:40:44.391Z,0,0,0,0,0,1,0.9116438356164382
C5502,0,1,2021-07-06T15:40:44.392Z,1,0,0,0,0,0,0.31643835616438354
C5503,0,1,2021-07-06T15:40:44.394Z,0,0,0,1,0,0,0.7226027397260273
C5504,0,0,2021-07-06T15:40:44.396Z,0,0,0,0,0,1,0.5390410958904109
C5505,0,0,2021-07-06T15:40:44.397Z,0,0,1,0,0,0,0.8952054794520548
C5506,1,1,2021-07-06T15:40:44.398Z,0,1,0,0,0,0,0.5863013698630137
C5507,0,0,2021-07-06T15:40:44.400Z,0,0,0,0,1,0,0.5931506849315068
C5508,0,1,2021-07-06T15:40:44.402Z,0,0,0,0,0,1,0.3726027397260274
C5509,0,0,2021-07-06T15:40:44.404Z,0,0,0,0,0,1,0.689041095890411
C5510,1,0,2021-07-06T15:40:44.405Z,0,0,0,1,0,0,0.6561643835616437
C5511,0,0,2021-07-06T15:40:44.406Z,0,1,0,0,0,0,0.3212328767123287
C5512,0,1,2021-07-06T15:40:44.408Z,0,1,0,0,0,0,0.9712328767123288
C5513,1,1,2021-07-06T15:40:44.409Z,0,0,0,1,0,0,0.6445205479452054
C5514,0,1,2021-07-06T15:40:44.411Z,0,0,1,0,0,0,0.7089041095890412
C5515,0,0,2021-07-06T15:40:44.412Z,0,0,0,1,0,0,0.5856164383561644
C5516,0,0,2021-07-06T15:40:44.414Z,0,0,0,1,0,0,0.7431506849315068
C5517,0,1,2021-07-06T15:40:44.415Z,0,0,0,0,1,0,0.8773972602739726
C5518,0,1,2021-07-06T15:40:44.417Z,0,0,0,0,0,1,0.10821917808219178
C5519,0,1,2021-07-06T15:40:44.418Z,1,0,0,0,0,0,0.28698630136986303
C5520,1,0,2021-07-06T15:40:44.420Z,0,0,0,0,0,1,0.09520547945205476
C5521,0,0,2021-07-06T15:40:44.422Z,0,0,0,0,0,1,0.5623287671232876
C5522,0,1,2021-07-06T15:40:44.423Z,0,0,0,0,0,1,0.29999999999999993
C5523,1,0,2021-07-06T15:40:44.424Z,0,1,0,0,0,0,0.7006849315068493
C5524,0,0,2021-07-06T15:40:44.426Z,1,0,0,0,0,0,0.8938356164383561
C5525,1,1,2021-07-06T15:40:44.428Z,0,0,1,0,0,0,0.7472602739726026
C5526,0,1,2021-07-06T15:40:44.429Z,0,0,0,0,0,1,0.17602739726027394
C5527,0,1,2021-07-06T15:40:44.430Z,0,0,0,0,0,1,0.8856164383561644
C5528,1,0,2021-07-06T15:40:44.432Z,0,0,0,0,0,1,0.2534246575342466
C5529,0,0,2021-07-06T15:40:44.434Z,0,0,0,0,0,1,0.8006849315068494
C5530,0,1,2021-07-06T15:40:44.435Z,0,0,0,1,0,0,0.7089041095890412
C5531,1,1,2021-07-06T15:40:44.437Z,0,0,0,0,0,1,0.6849315068493151
C5532,1,1,2021-07-06T15:40:44.438Z,0,0,0,0,0,1,0.2719178082191781
C5533,0,0,2021-07-06T15:40:44.439Z,0,1,0,0,0,0,0.010273972602739712
C5534,0,1,2021-07-06T15:40:44.441Z,1,0,0,0,0,0,0.35890410958904106
C5535,1,1,2021-07-06T15:40:44.442Z,0,0,0,0,0,1,0.5212328767123288
C5536,1,1,2021-07-06T15:40:44.444Z,0,0,0,0,0,1,0.7794520547945205
C5537,0,0,2021-07-06T15:40:44.445Z,0,0,0,1,0,0,0.8150684931506849
C5538,1,0,2021-07-06T15:40:44.447Z,0,0,0,0,0,0,0.9006849315068493
C5539,0,1,2021-07-06T15:40:44.448Z,0,0,0,0,0,1,0.6054794520547945
C5540,0,0,2021-07-06T15:40:44.450Z,1,0,0,0,0,0,0.3835616438356164
C5541,0,0,2021-07-06T15:40:44.451Z,0,0,1,0,0,0,0.42260273972602735
C5542,1,0,2021-07-06T15:40:44.453Z,0,0,0,0,0,1,0.5938356164383561
C5543,0,1,2021-07-06T15:40:44.454Z,1,0,0,0,0,0,0.8150684931506849
C5544,0,0,2021-07-06T15:40:44.455Z,0,0,0,1,0,0,0.6547945205479453
C5545,0,1,2021-07-06T15:40:44.456Z,0,0,1,0,0,0,0.002739726027397249
C5546,1,1,2021-07-06T15:40:44.458Z,0,0,0,0,0,1,0.263013698630137
C5547,0,1,2021-07-06T15:40:44.459Z,0,0,1,0,0,0,0.6568493150684931
C5548,1,0,2021-07-06T15:40:44.460Z,1,0,0,0,0,0,0.147945205479452
C5549,1,1,2021-07-06T15:40:44.461Z,1,0,0,0,0,0,0.9273972602739726
C5550,0,0,2021-07-06T15:40:44.463Z,0,0,0,0,0,1,0.6760273972602739
C5551,0,0,2021-07-06T15:40:44.464Z,0,0,0,1,0,0,0.09999999999999998
C5552,1,0,2021-07-06T15:40:44.466Z,0,0,0,0,1,0,0.41712328767123286
C5553,1,0,2021-07-06T15:40:44.467Z,1,0,0,0,0,0,0.5034246575342466
C5554,1,0,2021-07-06T15:40:44.469Z,1,0,0,0,0,0,0.8102739726027397
C5555,1,0,2021-07-06T15:40:44.470Z,1,0,0,0,0,0,0.7
C5556,1,1,2021-07-06T15:40:44.471Z,0,0,0,0,0,1,0.3554794520547945
C5557,1,0,2021-07-06T15:40:44.473Z,0,0,0,0,0,0,0.7691780821917809
C5558,0,0,2021-07-06T15:40:44.474Z,0,0,1,0,0,0,0.8479452054794521
C5559,0,0,2021-07-06T15:40:44.476Z,0,0,0,0,0,1,0.834931506849315
C5560,0,0,2021-07-06T15:40:44.477Z,0,0,0,1,0,0,0.373972602739726
C5561,1,0,2021-07-06T15:40:44.479Z,0,0,0,0,0,1,0.5910958904109589
C5562,0,0,2021-07-06T15:40:44.481Z,0,0,0,1,0,0,0.14657534246575343
C5563,1,1,2021-07-06T15:40:44.482Z,0,0,0,0,0,1,0.6773972602739726
C5564,0,1,2021-07-06T15:40:44.484Z,1,0,0,0,0,0,0.3047945205479452
C5565,0,1,2021-07-06T15:40:44.485Z,0,0,0,1,0,0,0.34589041095890405
C5566,1,0,2021-07-06T15:40:44.486Z,0,0,0,1,0,0,0.9239726027397259
C5567,0,1,2021-07-06T15:40:44.487Z,0,0,1,0,0,0,0.8383561643835615
C5568,1,0,2021-07-06T15:40:44.489Z,0,0,0,1,0,0,0.6321917808219177
C5569,0,1,2021-07-06T15:40:44.490Z,0,0,0,0,0,1,0.2678082191780822
C5570,1,0,2021-07-06T15:40:44.491Z,1,0,0,0,0,0,0.16575342465753418
C5571,1,0,2021-07-06T15:40:44.493Z,0,0,0,0,0,1,0.7931506849315069
C5572,1,0,2021-07-06T15:40:44.494Z,1,0,0,0,0,0,0.81986301369863
C5573,0,1,2021-07-06T15:40:44.496Z,0,0,0,0,0,0,0.03013698630136985
C5574,0,0,2021-07-06T15:40:44.497Z,0,1,0,0,0,0,0.6061643835616438
C5575,0,0,2021-07-06T15:40:44.498Z,0,0,1,0,0,0,0.1732876712328767
C5576,0,0,2021-07-06T15:40:44.500Z,0,0,0,0,1,0,0.758904109589041
C5577,1,1,2021-07-06T15:40:44.501Z,1,0,0,0,0,0,0.36780821917808215
C5578,1,1,2021-07-06T15:40:44.502Z,0,0,0,0,0,1,0.563013698630137
C5579,1,1,2021-07-06T15:40:44.504Z,0,0,0,0,1,0,0.43493150684931503
C5580,1,0,2021-07-06T15:40:44.505Z,0,0,0,0,0,0,0.6445205479452054
C5581,1,1,2021-07-06T15:40:44.507Z,1,0,0,0,0,0,0.6493150684931506
C5582,0,1,2021-07-06T15:40:44.508Z,0,0,0,0,1,0,0.9089041095890411
C5583,1,1,2021-07-06T15:40:44.509Z,0,0,0,0,0,1,0.3904109589041096
C5584,0,1,2021-07-06T15:40:44.511Z,0,0,0,0,1,0,0.2698630136986301
C5585,0,1,2021-07-06T15:40:44.512Z,0,0,0,0,0,0,0.9821917808219178
C5586,1,1,2021-07-06T15:40:44.514Z,0,0,0,1,0,0,0.3397260273972602
C5587,1,0,2021-07-06T15:40:44.515Z,0,0,0,1,0,0,0.0136986301369863
C5588,0,0,2021-07-06T15:40:44.516Z,0,1,0,0,0,0,0.008904109589041087
C5589,1,1,2021-07-06T15:40:44.518Z,1,0,0,0,0,0,0.6938356164383561
C5590,1,1,2021-07-06T15:40:44.519Z,1,0,0,0,0,0,0.8397260273972602
C5591,1,0,2021-07-06T15:40:44.521Z,0,0,0,1,0,0,0.05958904109589036
C5592,1,0,2021-07-06T15:40:44.522Z,1,0,0,0,0,0,0.421917808219178
C5593,1,0,2021-07-06T15:40:44.523Z,0,0,0,0,0,1,0.08493150684931505
C5594,0,1,2021-07-06T15:40:44.525Z,0,0,0,0,0,1,0.2061643835616438
C5595,1,1,2021-07-06T15:40:44.526Z,0,0,0,1,0,0,0.24726027397260275
C5596,1,1,2021-07-06T15:40:44.528Z,0,0,0,1,0,0,0.8589041095890411
C5597,0,0,2021-07-06T15:40:44.529Z,0,0,0,0,1,0,0.6226027397260274
C5598,0,0,2021-07-06T15:40:44.531Z,0,0,0,0,0,1,0.4835616438356164
C5599,1,0,2021-07-06T15:40:44.532Z,0,0,0,0,0,1,0.5027397260273972
C5600,1,0,2021-07-06T15:40:44.534Z,1,0,0,0,0,0,0.797945205479452
C5601,1,1,2021-07-06T15:40:44.535Z,0,0,0,0,0,1,0.8465753424657534
C5602,0,1,2021-07-06T15:40:44.537Z,0,0,0,0,0,1,0.14178082191780816
C5603,0,1,2021-07-06T15:40:44.538Z,0,0,0,1,0,0,0.7561643835616438
C5604,0,0,2021-07-06T15:40:44.540Z,0,0,0,0,0,1,0.904109589041096
C5605,1,1,2021-07-06T15:40:44.541Z,0,0,0,1,0,0,0.17602739726027394
C5606,0,0,2021-07-06T15:40:44.543Z,0,0,1,0,0,0,0.4123287671232877
C5607,1,0,2021-07-06T15:40:44.545Z,0,0,0,1,0,0,0.834931506849315
C5608,1,1,2021-07-06T15:40:44.546Z,0,0,1,0,0,0,0.5486301369863014
C5609,0,1,2021-07-06T15:40:44.547Z,0,0,0,1,0,0,0.010958904109588996
C5610,0,1,2021-07-06T15:40:44.549Z,1,0,0,0,0,0,0.7513698630136987
C5611,1,0,2021-07-06T15:40:44.551Z,0,0,0,0,0,1,0.8465753424657534
C5612,0,0,2021-07-06T15:40:44.552Z,0,0,0,0,0,0,0.9815068493150685
C5613,1,1,2021-07-06T15:40:44.554Z,0,0,1,0,0,0,0.6417808219178083
C5614,1,1,2021-07-06T15:40:44.555Z,0,0,0,1,0,0,0.22671232876712322
C5615,1,1,2021-07-06T15:40:44.556Z,0,0,0,0,0,1,0.5561643835616438
C5616,1,0,2021-07-06T15:40:44.558Z,0,0,0,0,0,0,0.8876712328767122
C5617,1,1,2021-07-06T15:40:44.559Z,1,0,0,0,0,0,0.3520547945205479
C5618,0,0,2021-07-06T15:40:44.560Z,0,0,0,0,0,1,0.726027397260274
C5619,0,1,2021-07-06T15:40:44.561Z,1,0,0,0,0,0,0.5493150684931507
C5620,1,0,2021-07-06T15:40:44.563Z,0,0,0,0,0,1,0.7308219178082191
C5621,0,1,2021-07-06T15:40:44.564Z,0,0,0,1,0,0,0.5328767123287671
C5622,1,1,2021-07-06T15:40:44.566Z,1,0,0,0,0,0,0.11643835616438353
C5623,1,0,2021-07-06T15:40:44.567Z,0,0,0,1,0,0,0.33287671232876714
C5624,0,0,2021-07-06T15:40:44.568Z,0,0,0,1,0,0,0.7726027397260273
C5625,0,0,2021-07-06T15:40:44.570Z,0,0,0,0,1,0,0.9356164383561643
C5626,1,1,2021-07-06T15:40:44.572Z,0,0,1,0,0,0,0.39657534246575343
C5627,0,0,2021-07-06T15:40:44.573Z,0,0,0,0,0,1,0.34246575342465746
