product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P7016,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7017,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7018,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7019,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P7020,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7021,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7022,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7023,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7024,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7025,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7026,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7027,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7028,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7029,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7030,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7031,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7032,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7033,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7034,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7035,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7036,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7037,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7038,2021-07-06T15:40:51.206Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7039,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7040,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7041,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7042,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7043,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7044,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7045,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7046,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7047,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7048,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7049,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7050,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7051,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7052,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7053,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7054,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7055,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7056,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7057,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7058,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7059,2021-07-06T15:40:51.206Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7060,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7061,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P7062,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7063,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7064,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7065,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7066,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7067,2021-07-06T15:40:51.206Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7068,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7069,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7070,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7071,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7072,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7073,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7074,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7075,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7076,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7077,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7078,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7079,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7080,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7081,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7082,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7083,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7084,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7085,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7086,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7087,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7088,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7089,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7090,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7091,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7092,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7093,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7094,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7095,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7096,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7097,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7098,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7099,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7100,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7101,2021-07-06T15:40:51.206Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7102,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7103,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7104,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7105,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7106,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7107,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7108,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7109,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P7110,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7111,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7112,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7113,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7114,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7115,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7116,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7117,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7118,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7119,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7120,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7121,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7122,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7123,2021-07-06T15:40:51.206Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7124,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7125,2021-07-06T15:40:51.206Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7126,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7127,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7128,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7129,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7130,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7131,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7132,2021-07-06T15:40:51.206Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7133,2021-07-06T15:40:51.206Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7134,2021-07-06T15:40:51.206Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7135,2021-07-06T15:40:51.206Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7136,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7137,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7138,2021-07-06T15:40:51.206Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7139,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7140,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7141,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7142,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7143,2021-07-06T15:40:51.206Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7144,2021-07-06T15:40:51.206Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7145,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7146,2021-07-06T15:40:51.207Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7147,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7148,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7149,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7150,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7151,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7152,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7153,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7154,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7155,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P7156,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7157,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7158,2021-07-06T15:40:51.207Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7159,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7160,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7161,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7162,2021-07-06T15:40:51.207Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7163,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7164,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7165,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7166,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7167,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7168,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7169,2021-07-06T15:40:51.207Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7170,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7171,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7172,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7173,2021-07-06T15:40:51.207Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7174,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7175,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7176,2021-07-06T15:40:51.207Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7177,2021-07-06T15:40:51.207Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7178,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7179,2021-07-06T15:40:51.207Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7180,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7181,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7182,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7183,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7184,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7185,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P7186,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7187,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7188,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7189,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7190,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7191,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7192,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7193,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7194,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7195,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7196,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7197,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7198,2021-07-06T15:40:51.207Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7199,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7200,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7201,2021-07-06T15:40:51.207Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7202,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7203,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7204,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7205,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P7206,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7207,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P7208,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7209,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7210,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7211,2021-07-06T15:40:51.207Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7212,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7213,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7214,2021-07-06T15:40:51.207Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7215,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P7216,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7217,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7218,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7219,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P7220,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7221,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P7222,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7223,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P7224,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7225,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7226,2021-07-06T15:40:51.207Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7227,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7228,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7229,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7230,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7231,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P7232,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7233,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P7234,2021-07-06T15:40:51.207Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7235,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P7236,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P7237,2021-07-06T15:40:51.207Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7238,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P7239,2021-07-06T15:40:51.207Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7240,2021-07-06T15:40:51.207Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P7241,2021-07-06T15:40:51.207Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
